,State,County,Population,Risk_Score,Risk_Rating
2002,ND,Divide,2195,19.66274260260897,Very Low
2003,ND,Dunn,4088,30.894050270442253,Very Low
2004,ND,Eddy,2347,9.79955456570156,Very Low
2005,ND,Emmons,3301,62.04263442570792,Relatively Low
2006,ND,Foster,3391,18.230989500477246,Very Low
2007,ND,Golden Valley,1732,5.281578110085904,Very Low
2008,ND,Grand Forks,73042,82.91441298122812,Relatively Moderate
2009,ND,Grant,2299,12.503977091950366,Very Low
2010,ND,Griggs,2300,15.5902004454343,Very Low
2011,ND,Hettinger,2487,31.625835189309576,Very Low
2012,ND,Kidder,2383,13.776646516067451,Very Low
2013,ND,Lamoure,4083,26.153356665606108,Very Low
2014,ND,Logan,1876,14.603881641743556,Very Low
2015,ND,Mchenry,5344,52.94304804327076,Relatively Low
2016,ND,Mcintosh,2530,15.303849825007951,Very Low
2017,ND,Mckenzie,14685,51.9249125039771,Relatively Low
2018,ND,Mclean,9755,54.21571746738785,Relatively Low
2019,ND,Mercer,8350,34.712058542793514,Very Low
2020,ND,Morton,33242,70.06045179764556,Relatively Low
2021,ND,Mountrail,9797,37.28921412663061,Very Low
2022,ND,Nelson,3007,15.43111676741966,Very Low
2023,ND,Oliver,1874,7.381482659879096,Very Low
2024,ND,Pembina,6825,46.61151765828826,Very Low
2025,ND,Pierce,3976,12.822144447979635,Very Low
2026,ND,Ramsey,11577,48.329621380846326,Relatively Low
2027,ND,Ransom,5692,20.64906140629971,Very Low
2028,ND,Renville,2282,7.126948775055679,Very Low
2029,ND,Richland,16521,76.9010499522749,Relatively Low
2030,ND,Rolette,12180,62.488068724148896,Relatively Low
2031,ND,Sargent,3851,19.535475660197264,Very Low
2032,ND,Sheridan,1265,21.9217308304168,Very Low
2033,ND,Sioux,3885,29.14412981228126,Very Low
2034,ND,Slope,699,1.049952274896595,Very Low
2035,ND,Stark,33613,58.829144129812285,Relatively Low
2036,ND,Steele,1798,15.68565065224308,Very Low
2037,ND,Stutsman,21575,65.73337575564747,Relatively Low
2038,ND,Towner,2161,2.990773146675151,Very Low
2039,ND,Traill,7997,46.35698377346485,Very Low
2040,ND,Walsh,10553,63.02895322939867,Relatively Low
2041,ND,Ward,69879,75.62838052815779,Relatively Low
2042,ND,Wells,3976,10.276805599745463,Very Low
2043,ND,Williams,40917,71.77855552020362,Relatively Low
2044,OH,Adams,27463,54.34298440979956,Relatively Low
2045,OH,Allen,102191,50.58860960865415,Relatively Low
2046,OH,Ashland,52443,43.71619471842189,Very Low
2047,OH,Ashtabula,97518,61.27903277123768,Relatively Low
2048,OH,Athens,62393,42.69805917912822,Very Low
2049,OH,Auglaize,46399,23.226216990136813,Very Low
2050,OH,Belmont,66461,62.55170219535475,Relatively Low
2051,OH,Brown,43652,49.76137448297805,Relatively Low
2052,OH,Butler,390244,87.97327394209354,Relatively Moderate
2053,OH,Carroll,26701,9.44957047406936,Very Low
2054,OH,Champaign,38673,25.739739102768056,Very Low
2055,OH,Clark,135980,59.46547884187082,Relatively Low
2056,OH,Clermont,208527,66.97422844416164,Relatively Low
2057,OH,Clinton,41956,38.24371619471842,Very Low
2058,OH,Columbiana,101872,55.679287305122486,Relatively Low
2059,OH,Coshocton,36580,33.66210626789691,Very Low
2060,OH,Crawford,42015,23.576201081769007,Very Low
2061,OH,Cuyahoga,1264334,91.25039770919504,Relatively Moderate
2062,OH,Darke,51868,58.28825962456252,Relatively Low
2063,OH,Defiance,38229,36.11199490932231,Very Low
2064,OH,Delaware,213208,71.11040407254215,Relatively Low
2065,OH,Erie,75596,61.406299713649375,Relatively Low
2066,OH,Fairfield,158878,53.579382755329306,Relatively Low
2067,OH,Fayette,28951,24.689786827871455,Very Low
2068,OH,Franklin,1323446,92.45943366210628,Relatively Moderate
2069,OH,Fulton,42713,40.62997136493796,Very Low
2070,OH,Gallia,29179,17.658288259624562,Very Low
2071,OH,Geauga,95397,25.45338848234171,Very Low
2072,OH,Greene,167939,64.20617244670697,Relatively Low
2073,OH,Guernsey,38372,29.430480432707608,Very Low
2074,OH,Hamilton,830623,93.44575246579699,Relatively Moderate
2075,OH,Hancock,74885,71.0467706013363,Relatively Low
2076,OH,Hardin,30690,14.317531021317212,Very Low
2077,OH,Harrison,14475,5.186127903277124,Very Low
2078,OH,Henry,27662,18.32643970728603,Very Low
2079,OH,Highland,43282,34.871142220808146,Very Low
2080,OH,Hocking,28040,26.98059179128221,Very Low
2081,OH,Holmes,44196,49.252306713331215,Relatively Low
2082,OH,Huron,58532,45.08431434934776,Very Low
2083,OH,Jackson,32646,25.19885459751829,Very Low
2084,OH,Jefferson,65187,48.87050588609609,Relatively Low
2085,OH,Knox,62691,40.884505249761375,Very Low
2086,OH,Lake,232492,56.442888959592736,Relatively Low
2087,OH,Lawrence,58183,48.10690423162583,Relatively Low
2088,OH,Licking,178382,64.77887368755965,Relatively Low
2089,OH,Logan,45835,38.14826598790964,Very Low
2090,OH,Lorain,312902,73.43302577155582,Relatively Low
2091,OH,Lucas,431225,84.0598154629335,Relatively Moderate
2092,OH,Madison,43789,22.81259942729876,Very Low
2093,OH,Mahoning,228579,73.87846006999683,Relatively Low
2094,OH,Marion,65349,41.648106904231625,Very Low
2095,OH,Medina,182378,61.151765828825965,Relatively Low
2096,OH,Meigs,22183,28.69869551384028,Very Low
2097,OH,Mercer,42522,57.65192491250398,Relatively Low
2098,OH,Miami,108774,54.597518294622965,Relatively Low
2099,OH,Monroe,13379,18.00827235125676,Very Low
2100,OH,Montgomery,537193,86.09608654152083,Relatively Moderate
2101,OH,Morgan,13787,8.431434934775691,Very Low
2102,OH,Morrow,34943,19.09004136175628,Very Low
2103,OH,Muskingum,86374,44.70251352211263,Very Low
2104,OH,Noble,14107,19.980909958638243,Very Low
2105,OH,Ottawa,40343,45.688832325803375,Very Low
2106,OH,Paulding,18790,22.49443207126949,Very Low
2107,OH,Perry,35327,14.858415526566974,Very Low
2108,OH,Pickaway,58527,35.316576519249125,Very Low
2109,OH,Pike,27037,29.366846961501757,Very Low
2110,OH,Portage,161780,52.7521476296532,Relatively Low
2111,OH,Preble,40984,40.59815462933504,Very Low
2112,OH,Putnam,34443,22.526248806872413,Very Low
2113,OH,Richland,124906,60.3881641743557,Relatively Low
2114,OH,Ross,77071,48.04327076041998,Very Low
2115,OH,Sandusky,58813,48.83868915049316,Relatively Low
2116,OH,Scioto,73911,57.11104040725422,Relatively Low
2117,OH,Seneca,55063,36.27107858733695,Very Low
2118,OH,Shelby,48215,40.9163219853643,Very Low
2119,OH,Stark,374812,82.11899459115494,Relatively Low
2120,OH,Summit,540333,85.52338530066814,Relatively Moderate
2121,OH,Trumbull,201961,81.41902640789054,Relatively Low
2122,OH,Tuscarawas,93231,35.12567610563156,Very Low
2123,OH,Union,62265,29.112313076678326,Very Low
2124,OH,Van Wert,28929,19.79000954502068,Very Low
2125,OH,Vinton,12767,7.031498568246898,Very Low
2126,OH,Warren,242269,67.19694559338211,Relatively Low
2127,OH,Washington,59732,49.8250079541839,Relatively Low
2128,OH,Wayne,116847,55.20203627107859,Relatively Low
2129,OH,Williams,37098,39.484568883232576,Very Low
2130,OH,Wood,132182,63.66528794145721,Relatively Low
2131,OH,Wyandot,21893,19.503658924594337,Very Low
2132,OK,Adair,19445,66.2424435252943,Relatively Low
2133,OK,Alfalfa,5699,23.70346802418072,Very Low
2134,OK,Atoka,14119,40.31180400890869,Very Low
2135,OK,Beaver,5045,27.012408526885135,Very Low
2136,OK,Beckham,22355,70.28316894686604,Relatively Low
2137,OK,Blaine,8726,39.007317849188674,Very Low
2138,OK,Bryan,45998,79.41457206490614,Relatively Low
2139,OK,Caddo,26908,65.19249125039771,Relatively Low
2140,OK,Canadian,153947,87.78237352847597,Relatively Moderate
2141,OK,Carter,47910,78.74642061724465,Relatively Low
2142,OK,Cherokee,47015,82.08717785555201,Relatively Low
2143,OK,Choctaw,14133,48.13872096722876,Relatively Low
2144,OK,Cimarron,2285,18.1673560292714,Very Low
2145,OK,Cleveland,295221,90.48679605472476,Relatively Moderate
2146,OK,Coal,5266,25.64428889595927,Very Low
2147,OK,Comanche,120665,88.48234171174037,Relatively Moderate
2148,OK,Cotton,5520,17.56283805281578,Very Low
2149,OK,Craig,14048,56.69742284441617,Relatively Low
2150,OK,Creek,71508,83.74164810690422,Relatively Moderate
2151,OK,Custer,28489,72.79669105949729,Relatively Low
2152,OK,Delaware,40338,75.78746420617244,Relatively Low
2153,OK,Dewey,4466,11.963092586700604,Very Low
2154,OK,Ellis,3746,14.57206490614063,Very Low
2155,OK,Garfield,62826,77.15558383709832,Relatively Low
2156,OK,Garvin,25643,68.02418071905822,Relatively Low
2157,OK,Grady,54565,78.07826916958322,Relatively Low
2158,OK,Grant,4169,11.549475023862552,Very Low
2159,OK,Greer,5474,19.058224626153358,Very Low
2160,OK,Harmon,2486,14.953865733375755,Very Low
2161,OK,Harper,3270,14.476614699331847,Very Low
2162,OK,Haskell,11557,54.470251352211264,Relatively Low
2163,OK,Hughes,13349,56.5065224307986,Relatively Low
2164,OK,Jackson,24734,62.20171810372256,Relatively Low
2165,OK,Jefferson,5326,22.23989818644607,Very Low
2166,OK,Johnston,10257,30.703149856824687,Very Low
2167,OK,Kay,43578,78.5555202036271,Relatively Low
2168,OK,Kingfisher,15141,63.56983773464842,Relatively Low
2169,OK,Kiowa,8493,34.68024180719058,Very Low
2170,OK,Latimer,9412,47.40693604836144,Very Low
2171,OK,Le Flore,48014,81.22812599427297,Relatively Low
2172,OK,Lincoln,33440,66.62424435252943,Relatively Low
2173,OK,Logan,49445,75.7556474705695,Relatively Low
2174,OK,Love,10141,42.63442570792237,Very Low
2175,OK,Mcclain,41569,76.07381482659878,Relatively Low
2176,OK,Mccurtain,30709,58.924594336621055,Relatively Low
2177,OK,Mcintosh,18905,63.98345529748648,Relatively Low
2178,OK,Major,7765,22.01718103722558,Very Low
2179,OK,Marshall,15274,48.71142220808145,Relatively Low
2180,OK,Mayes,38989,75.53293032134903,Relatively Low
2181,OK,Murray,13860,36.843779828189625,Very Low
2182,OK,Muskogee,66200,83.16894686605154,Relatively Moderate
2183,OK,Noble,10919,24.021635380209993,Very Low
2184,OK,Nowata,9311,44.161629016862875,Very Low
2185,OK,Okfuskee,11286,41.74355711104041,Very Low
2186,OK,Oklahoma,795336,97.26376073814825,Relatively High
2187,OK,Okmulgee,36515,74.57842825326122,Relatively Low
2188,OK,Osage,45705,73.7511931275851,Relatively Low
2189,OK,Ottawa,30249,77.82373528475979,Relatively Low
2190,OK,Pawnee,15493,42.98440979955457,Very Low
2191,OK,Payne,81605,77.91918549156857,Relatively Low
2192,OK,Pittsburg,43573,74.86477887368756,Relatively Low
2193,OK,Pontotoc,37975,76.96468342348075,Relatively Low
2194,OK,Pottawatomie,72357,85.90518612790326,Relatively Moderate
2195,OK,Pushmataha,10767,43.175310213172125,Very Low
2196,OK,Roger Mills,3442,16.44925230671333,Very Low
2197,OK,Rogers,95011,80.5281578110086,Relatively Low
2198,OK,Seminole,23530,68.88323258033726,Relatively Low
2199,OK,Sequoyah,39237,77.06013363028954,Relatively Low
2200,OK,Stephens,42776,72.00127266942413,Relatively Low
2201,OK,Texas,21380,66.01972637607382,Relatively Low
2202,OK,Tillman,6959,21.221762647152403,Very Low
2203,OK,Tulsa,668481,96.62742602608972,Relatively High
2204,OK,Wagoner,80907,77.56920139993636,Relatively Low
2205,OK,Washington,52385,75.81928094177538,Relatively Low
2206,OK,Washita,10916,22.462615335666563,Very Low
2207,OK,Woods,8623,13.617562838052816,Very Low
2208,OK,Woodward,20453,43.30257715558384,Very Low
2209,OR,Baker,16645,49.28412344893414,Relatively Low
2210,OR,Benton,94807,91.34584791600382,Relatively Moderate
2211,OR,Clackamas,421252,96.34107540566336,Relatively High
2212,OR,Clatsop,41036,92.36398345529747,Relatively Moderate
2213,OR,Columbia,52498,84.15526566974229,Relatively Moderate
2214,OR,Coos,64845,95.03658924594336,Relatively Moderate
2215,OR,Crook,24712,46.19790009545021,Very Low
2216,OR,Curry,23357,88.32325803372572,Relatively Moderate
2217,OR,Deschutes,197964,79.89182309895004,Relatively Low
2218,OR,Douglas,111016,92.87305122494433,Relatively Moderate
2219,OR,Gilliam,1988,9.735921094495705,Very Low
2220,OR,Grant,7203,28.15781100859052,Very Low
2221,OR,Harney,7472,22.65351574928412,Very Low
2222,OR,Hood River,23966,60.57906458797328,Relatively Low
2223,OR,Jackson,222969,93.15940184537065,Relatively Moderate
2224,OR,Jefferson,24472,49.634107540566326,Relatively Low
2225,OR,Josephine,88032,88.10054088450525,Relatively Moderate
2226,OR,Klamath,69248,86.95513840279988,Relatively Moderate
2227,OR,Lake,8104,41.29812281259942,Very Low
2228,OR,Lane,382865,96.78650970410435,Relatively High
2229,OR,Lincoln,50204,92.04581609926822,Relatively Moderate
2230,OR,Linn,128576,91.88673242125358,Relatively Moderate
2231,OR,Malheur,31546,48.39325485205217,Relatively Low
2232,OR,Marion,344064,96.75469296850144,Relatively High
2233,OR,Morrow,12173,44.257079223671646,Very Low
2234,OR,Multnomah,814167,98.6000636334712,Relatively High
2235,OR,Polk,87390,86.00063633471204,Relatively Moderate
2236,OR,Sherman,1868,16.70378619153675,Very Low
2237,OR,Tillamook,27318,86.5097041043589,Relatively Moderate
2238,OR,Umatilla,79888,76.5510658606427,Relatively Low
2239,OR,Union,26166,31.33948456888323,Very Low
2240,OR,Wallowa,7373,37.989182309895,Very Low
2241,OR,Wasco,26599,81.60992682150811,Relatively Low
2242,OR,Washington,600172,97.45466115176583,Relatively High
2243,OR,Wheeler,1446,33.53483932548521,Very Low
2244,OR,Yamhill,105667,89.81864460706333,Relatively Moderate
2245,PA,Adams,103797,61.247216035634736,Relatively Low
2246,PA,Allegheny,1249907,78.46006999681833,Relatively Low
2247,PA,Armstrong,65530,16.512885777919188,Very Low
2248,PA,Beaver,168155,57.39739102768056,Relatively Low
2249,PA,Bedford,47550,30.67133312122176,Very Low
2250,PA,Berks,428624,88.51415844734329,Relatively Moderate
2251,PA,Blair,122666,52.43398027362392,Relatively Low
2252,PA,Bradford,59840,71.52402163538021,Relatively Low
2253,PA,Bucks,646216,92.23671651288576,Relatively Moderate
2254,PA,Butler,193593,52.02036271078588,Relatively Low
2255,PA,Cambria,133467,52.21126312440344,Relatively Low
2256,PA,Cameron,4535,1.240852688514158,Very Low
2257,PA,Carbon,64728,43.207126948775056,Very Low
2258,PA,Centre,158157,36.55742920776328,Very Low
2259,PA,Chester,534152,91.98218262806236,Relatively Moderate
2260,PA,Clarion,37191,15.940184537066497,Very Low
2261,PA,Clearfield,80509,38.62551702195354,Very Low
2262,PA,Clinton,37434,20.17181037225581,Very Low
2263,PA,Columbia,64676,36.36652879414572,Very Low
2264,PA,Crawford,83927,71.68310531339485,Relatively Low
2265,PA,Cumberland,259125,74.03754374801146,Relatively Low
2266,PA,Dauphin,286115,89.30957683741649,Relatively Moderate
2267,PA,Delaware,576366,92.26853324848871,Relatively Moderate
2268,PA,Elk,30973,11.644925230671332,Very Low
2269,PA,Erie,270695,67.96054724785236,Relatively Low
2270,PA,Fayette,128759,56.792873051224944,Relatively Low
2271,PA,Forest,6973,1.399936366528794,Very Low
2272,PA,Franklin,155896,70.02863506204264,Relatively Low
2273,PA,Fulton,14556,8.304167992363984,Very Low
2274,PA,Greene,35904,31.05313394845689,Very Low
2275,PA,Huntingdon,44088,24.33980273623926,Very Low
2276,PA,Indiana,83148,35.06204263442571,Very Low
2277,PA,Jefferson,44472,40.693604836143805,Very Low
2278,PA,Juniata,23482,20.10817690104995,Very Low
2279,PA,Lackawanna,215724,77.18740057270124,Relatively Low
2280,PA,Lancaster,552633,89.40502704422526,Relatively Moderate
2281,PA,Lawrence,86035,28.03054406617881,Very Low
2282,PA,Lebanon,143188,72.63760738148265,Relatively Low
2283,PA,Lehigh,373891,83.13713013044861,Relatively Moderate
2284,PA,Luzerne,325461,86.03245307031497,Relatively Moderate
2285,PA,Lycoming,114105,65.79700922685332,Relatively Low
2286,PA,Mckean,40379,36.621062678969125,Very Low
2287,PA,Mercer,110623,37.95736557429208,Very Low
2288,PA,Mifflin,46143,35.18930957683742,Very Low
2289,PA,Monroe,168181,80.87814190264078,Relatively Low
2290,PA,Montgomery,856020,94.08208717785556,Relatively Moderate
2291,PA,Montour,18104,5.886096086541521,Very Low
2292,PA,Northampton,312822,81.45084314349347,Relatively Low
2293,PA,Northumberland,91636,51.57492841234489,Relatively Low
2294,PA,Perry,45809,31.148584155265667,Very Low
2295,PA,Philadelphia,1602305,98.18644607063315,Relatively High
2296,PA,Pike,58432,37.38466433343938,Very Low
2297,PA,Potter,16396,4.199809099586382,Very Low
2298,PA,Schuylkill,142966,62.3608017817372,Relatively Low
2299,PA,Snyder,39723,33.598472796691055,Very Low
2300,PA,Somerset,74099,39.58001909004136,Very Low
2301,PA,Sullivan,5840,4.931594018453707,Very Low
2302,PA,Susquehanna,38411,57.588291441298125,Relatively Low
2303,PA,Tioga,41034,21.34902958956411,Very Low
2304,PA,Union,42665,33.37575564747057,Very Low
2305,PA,Venango,50453,48.20235443843462,Relatively Low
2306,PA,Warren,38587,30.003181673560288,Very Low
2307,PA,Washington,209274,44.79796372892142,Very Low
2308,PA,Wayne,51146,53.26121539930004,Relatively Low
2309,PA,Westmoreland,354424,69.58320076360165,Relatively Low
2310,PA,Wyoming,26048,38.84823417117404,Very Low
2311,PA,York,456310,83.99618199172765,Relatively Moderate
2312,RI,Bristol,50793,41.07540566337894,Very Low
2313,RI,Kent,170332,74.67387846007,Relatively Low
2314,RI,Newport,85564,59.87909640470888,Relatively Low
2315,RI,Providence,660349,89.69137766465161,Relatively Moderate
2316,RI,Washington,129802,75.0238625517022,Relatively Low
2317,SC,Abbeville,24291,38.6891504931594,Very Low
2318,SC,Aiken,168745,83.70983137130129,Relatively Moderate
2319,SC,Allendale,8033,64.96977410117722,Relatively Low
2320,SC,Anderson,203620,78.14190264078906,Relatively Low
2321,SC,Bamberg,13290,62.456251988545965,Relatively Low
2322,SC,Barnwell,20573,59.21094495704741,Relatively Low
2323,SC,Beaufort,186606,98.3455297486478,Relatively High
2324,SC,Berkeley,229449,97.9955456570156,Relatively High
2325,SC,Calhoun,14114,41.39357301940821,Very Low
2326,SC,Charleston,407722,99.45911549475024,Relatively High
2327,SC,Cherokee,56186,66.05154311167675,Relatively Low
2328,SC,Chester,32263,48.425071587655104,Relatively Low
2329,SC,Chesterfield,43159,79.9554565701559,Relatively Low
2330,SC,Clarendon,31118,85.42793509385938,Relatively Moderate
2331,SC,Colleton,38512,88.89595927457843,Relatively Moderate
2332,SC,Darlington,62874,77.60101813553929,Relatively Low
2333,SC,Dillon,28257,90.26407890550429,Relatively Moderate
2334,SC,Dorchester,161445,97.2955774737512,Relatively High
2335,SC,Edgefield,25644,26.630607699650017,Very Low
2336,SC,Fairfield,20909,37.41648106904232,Very Low
2337,SC,Florence,136859,93.0957683741648,Relatively Moderate
2338,SC,Georgetown,63262,95.25930639516386,Relatively Moderate
2339,SC,Greenville,525347,88.8641425389755,Relatively Moderate
2340,SC,Greenwood,69326,72.19217308304168,Relatively Low
2341,SC,Hampton,18531,77.28285077951001,Relatively Low
2342,SC,Horry,348574,98.98186446070632,Relatively High
2343,SC,Jasper,28355,89.05504295259307,Relatively Moderate
2344,SC,Kershaw,65395,71.87400572701242,Relatively Low
2345,SC,Lancaster,95804,72.60579064587972,Relatively Low
2346,SC,Laurens,67470,64.23798918230989,Relatively Low
2347,SC,Lee,16515,57.9064587973274,Relatively Low
2348,SC,Lexington,293888,92.07763283487114,Relatively Moderate
2349,SC,Mccormick,9500,8.68596881959911,Very Low
2350,SC,Marion,29137,85.96881959910915,Relatively Moderate
2351,SC,Marlboro,26656,65.6379255488387,Relatively Low
2352,SC,Newberry,37683,64.1107222398982,Relatively Low
2353,SC,Oconee,78560,65.89245943366211,Relatively Low
2354,SC,Orangeburg,84183,91.75946547884189,Relatively Moderate
2355,SC,Pickens,131341,59.083678014635694,Relatively Low
2356,SC,Richland,415644,93.35030225898822,Relatively Moderate
2357,SC,Saluda,18852,40.2163538020999,Very Low
2358,SC,Spartanburg,327446,84.18708240534522,Relatively Moderate
2359,SC,Sumter,105493,87.46420617244672,Relatively Moderate
2360,SC,Union,27226,52.91123130766784,Relatively Low
2361,SC,Williamsburg,30987,87.30512249443208,Relatively Moderate
2362,SC,York,281543,88.80050906776965,Relatively Moderate
2363,SD,Aurora,2747,17.435571110404073,Very Low
2364,SD,Beadle,19129,52.497613744829785,Relatively Low
2365,SD,Bennett,3380,11.23130766783328,Very Low
2366,SD,Bon Homme,6996,17.117403754374802,Very Low
2367,SD,Brookings,34375,76.29653197581926,Relatively Low
2368,SD,Brown,38265,79.12822144447979,Relatively Low
2369,SD,Brule,5033,21.539930003181677,Very Low
2370,SD,Buffalo,1948,15.844734330257715,Very Low
2371,SD,Butte,10241,47.884187082405354,Very Low
2372,SD,Campbell,1375,13.45847916003818,Very Low
2373,SD,Charles Mix,9373,46.51606745147948,Very Low
2374,SD,Clark,3828,27.2033089405027,Very Low
2375,SD,Clay,14967,54.02481705377028,Relatively Low
2376,SD,Codington,28315,71.61947184218899,Relatively Low
2377,SD,Corson,3902,20.871778555520205,Very Low
2378,SD,Custer,8303,58.47916003818008,Relatively Low
2379,SD,Davison,19950,63.63347120585428,Relatively Low
2380,SD,Day,5449,38.05281578110085,Very Low
2381,SD,Deuel,4285,23.098950047725104,Very Low
2382,SD,Dewey,5228,31.244034362074448,Very Low
2383,SD,Douglas,2834,31.880369074132997,Very Low
2384,SD,Edmunds,3952,23.16258351893096,Very Low
2385,SD,Fall River,6903,35.66656061088133,Very Low
2386,SD,Faulk,2125,13.235762010817687,Very Low
2387,SD,Grant,7556,41.329939548202354,Very Low
2388,SD,Gregory,3989,17.02195354756602,Very Low
2389,SD,Haakon,1867,5.758829144129813,Very Low
2390,SD,Hamlin,6164,33.94845688832326,Very Low
2391,SD,Hand,3140,11.454024817053773,Very Low
2392,SD,Hanson,3461,12.790327712376708,Very Low
2393,SD,Harding,1311,3.754374801145403,Very Low
2394,SD,Hughes,17751,47.1205854279351,Very Low
2395,SD,Hutchinson,7420,65.16067451479478,Relatively Low
2396,SD,Hyde,1257,6.45879732739421,Very Low
2397,SD,Jackson,2801,13.68119630925867,Very Low
2398,SD,Jerauld,1663,11.294941139039134,Very Low
2399,SD,Jones,917,5.027044225262488,Very Low
2400,SD,Kingsbury,5183,33.725739739102764,Very Low
2401,SD,Lake,11059,53.80209990454979,Relatively Low
2402,SD,Lawrence,25743,62.90168628698696,Relatively Low
2403,SD,Lincoln,65123,83.42348075087494,Relatively Moderate
2404,SD,Lyman,3715,10.244988864142538,Very Low
2405,SD,Mccook,5682,69.10594972955775,Relatively Low
2406,SD,Mcpherson,2411,13.522112631244037,Very Low
2407,SD,Marshall,4275,39.516385618835514,Very Low
2408,SD,Meade,29730,71.33312122176265,Relatively Low
2409,SD,Mellette,1879,12.344893413935727,Very Low
2410,SD,Miner,2298,18.135539293668472,Very Low
2411,SD,Minnehaha,196891,92.58670060451799,Relatively Moderate
2412,SD,Moody,6336,53.293032134902965,Relatively Low
2413,SD,Oglala Lakota,13666,57.04740693604836,Relatively Low
2414,SD,Pennington,109015,85.45975182946229,Relatively Moderate
2415,SD,Perkins,2834,11.835825644288896,Very Low
2416,SD,Potter,2466,12.91759465478842,Very Low
2417,SD,Roberts,10217,52.81578110085905,Relatively Low
2418,SD,Sanborn,2329,19.37639198218263,Very Low
2419,SD,Spink,6353,50.715876551065854,Relatively Low
2420,SD,Stanley,2972,5.536111994909322,Very Low
2421,SD,Sully,1446,14.34934775692014,Very Low
2422,SD,Todd,9304,44.57524657970093,Very Low
2423,SD,Tripp,5612,23.067133312122177,Very Low
2424,SD,Turner,8673,69.55138402799874,Relatively Low
2425,SD,Union,16799,50.015908367801465,Relatively Low
2426,SD,Walworth,5315,27.680559974546608,Very Low
2427,SD,Yankton,23308,66.65606108813236,Relatively Low
2428,SD,Ziebach,2413,14.92204899777283,Very Low
2429,TN,Anderson,77015,57.5564747056952,Relatively Low
2430,TN,Bedford,50187,62.8380528157811,Relatively Low
2431,TN,Benton,15849,37.034680241807195,Very Low
2432,TN,Bledsoe,14876,17.976455615653833,Very Low
2433,TN,Blount,135033,67.00604517976456,Relatively Low
2434,TN,Bradley,108482,77.41011772192172,Relatively Low
2435,TN,Campbell,39231,49.60229080496341,Relatively Low
2436,TN,Cannon,14490,18.835507476932868,Very Low
2437,TN,Carroll,28396,71.74673878460071,Relatively Low
2438,TN,Carter,56264,51.51129494113904,Relatively Low
2439,TN,Cheatham,41046,46.738784600699965,Very Low
2440,TN,Chester,17340,50.97041043588928,Relatively Low
2441,TN,Claiborne,32028,38.30734966592428,Very Low
2442,TN,Clay,7571,10.46770601336303,Very Low
2443,TN,Cocke,35951,28.6032453070315,Very Low
2444,TN,Coffee,57861,65.86064269805918,Relatively Low
2445,TN,Crockett,13873,55.87018771874006,Relatively Low
2446,TN,Cumberland,61087,57.93827553293032,Relatively Low
2447,TN,Davidson,715485,96.500159083678,Relatively High
2448,TN,Decatur,11430,33.78937321030862,Very Low
2449,TN,Dekalb,20068,32.29398663697104,Very Low
2450,TN,Dickson,54292,64.8425071587655,Relatively Low
2451,TN,Dyer,36762,86.79605472478524,Relatively Moderate
2452,TN,Fayette,41886,74.83296213808464,Relatively Low
2453,TN,Fentress,18485,16.13108495068406,Very Low
2454,TN,Franklin,42763,55.520203627107854,Relatively Low
2455,TN,Gibson,50413,86.38243716194718,Relatively Moderate
2456,TN,Giles,30337,56.31562201718104,Relatively Low
2457,TN,Grainger,23527,15.017499204581611,Very Low
2458,TN,Greene,70100,42.888959592745785,Very Low
2459,TN,Grundy,13485,26.91695832007636,Very Low
2460,TN,Hamblen,64438,39.643652561247215,Very Low
2461,TN,Hamilton,365901,92.3958001909004,Relatively Moderate
2462,TN,Hancock,6660,5.34521158129176,Very Low
2463,TN,Hardeman,23479,63.728921412663055,Relatively Low
2464,TN,Hardin,26745,52.40216353802099,Relatively Low
2465,TN,Hawkins,56711,27.871460388164177,Very Low
2466,TN,Haywood,17842,66.21062678969137,Relatively Low
2467,TN,Henderson,27818,64.01527203308942,Relatively Low
2468,TN,Henry,32196,69.67865097041044,Relatively Low
2469,TN,Hickman,24872,47.56601972637608,Very Low
2470,TN,Houston,8275,24.05345211581292,Very Low
2471,TN,Humphreys,18964,43.525294304804326,Very Low
2472,TN,Jackson,11610,16.99013681196309,Very Low
2473,TN,Jefferson,54645,36.74832962138085,Very Low
2474,TN,Johnson,17932,9.513203945275214,Very Low
2475,TN,Knox,478842,89.4368437798282,Relatively Moderate
2476,TN,Lake,7005,57.14285714285714,Relatively Low
2477,TN,Lauderdale,25078,73.71937639198218,Relatively Low
2478,TN,Lawrence,44119,71.01495386573337,Relatively Low
2479,TN,Lewis,12491,25.83518930957684,Very Low
2480,TN,Lincoln,35311,59.274578428253264,Relatively Low
2481,TN,Loudon,54818,46.38880050906777,Very Low
2482,TN,Mcminn,53193,56.53833916640153,Relatively Low
2483,TN,Mcnairy,25792,51.956729239580014,Relatively Low
2484,TN,Macon,25211,44.766146993318486,Very Low
2485,TN,Madison,98781,90.64587973273939,Relatively Moderate
2486,TN,Marion,28731,58.06554247534202,Relatively Low
2487,TN,Marshall,34318,58.574610244988875,Relatively Low
2488,TN,Maury,100910,79.09640470887686,Relatively Low
2489,TN,Meigs,12744,9.89500477251034,Very Low
2490,TN,Monroe,46218,51.63856188355075,Relatively Low
2491,TN,Montgomery,220041,85.587018771874,Relatively Moderate
2492,TN,Moore,6446,12.026726057906458,Very Low
2493,TN,Morgan,21024,21.253579382755326,Very Low
2494,TN,Obion,30777,77.76010181355393,Relatively Low
